To Author,Tweet_ID,Created_at,Tweet
Nebraskangooner,1515451451874680835,2022-04-16 22:05:56+00:00,@Nebraskangooner @IncomeSharks @resistanceflip I think you’re too bullish gooner I was posts where BTC going to $-1000
Nebraskangooner,1515451095342096396,2022-04-16 22:04:31+00:00,@Nebraskangooner @IncomeSharks @resistanceflip Thank’s for my btc bonus. Musk love https://t.co/4CwepXEHEk
Nebraskangooner,1515443113208209414,2022-04-16 21:32:48+00:00,@Nebraskangooner @WCfootball4 Thank’s for my btc bonus. Musk love https://t.co/Y1jrVz1vNC
Nebraskangooner,1515424622510055427,2022-04-16 20:19:19+00:00,@Nebraskangooner Thank’s for my btc bonus. Musk love https://t.co/uc6izwoC3K
Nebraskangooner,1515377794586394624,2022-04-16 17:13:15+00:00,@Nebraskangooner What's do you want to say sir does this means the Bulls are in and from here on the bitcoin will move upward
Nebraskangooner,1515312836830019592,2022-04-16 12:55:08+00:00,"@Nebraskangooner @SadafJadran Wait, so what you’re saying is as a Bitcoin holder you can’t afford $0??? Broke ass 😂"
Nebraskangooner,1515305372994711560,2022-04-16 12:25:28+00:00,@Nebraskangooner @crypto_birb Bitcoin at support...
Nebraskangooner,1515292623493345280,2022-04-16 11:34:48+00:00,"@Nebraskangooner Buy and hodl #btc. Hope for the best.
The chance it does well is way above 1 in a million.

Buy shitcoins and it all is an other story."
Nebraskangooner,1515177784913633280,2022-04-16 03:58:29+00:00,@Nebraskangooner @SadafJadran Thank’s for my btc bonus. Musk love https://t.co/iOUipFGkKZ
Nebraskangooner,1515140082843365377,2022-04-16 01:28:40+00:00,@Nebraskangooner #bitcoin is Hope ! https://t.co/kqBlZj2g9J
Nebraskangooner,1515135887528456192,2022-04-16 01:12:00+00:00,@Nebraskangooner Your price prediction for BTC next week ?
Nebraskangooner,1515124852071489540,2022-04-16 00:28:09+00:00,@Nebraskangooner Been following you for a while now love your content OBV I picked up from you and have to say it’s a game changer currently looking at a inverted H&amp;S on OBV on BTC 1d I’m not bullish but think we have a little upside before the next big leg down
Nebraskangooner,1515122844421795841,2022-04-16 00:20:10+00:00,@Nebraskangooner @BigCheds At that levels no one will ever by bitcoin. Because the FUD will be 100x bigger and also the fear. So just it's just nonsense.
Nebraskangooner,1515101770363641856,2022-04-15 22:56:25+00:00,@Nebraskangooner @scottmelker Thank’s for my btc bonus. Musk love https://t.co/bYTa0gtaRL
Nebraskangooner,1515093564614713352,2022-04-15 22:23:49+00:00,"@Nebraskangooner Why does every Easter bunny costume looks like straight from a horror movie?

Is it just me, or this gives you bullish chills for the #crypto? 😂😂😂🤡
#BTC #Bitcoin"
Nebraskangooner,1515065311132884995,2022-04-15 20:31:33+00:00,"@Nebraskangooner I’m not fully in crypto Twitter, anyone out there talking about a Bitcoin rough HNS right now? I could be wrong but it has the elements"
Nebraskangooner,1515041950117867521,2022-04-15 18:58:43+00:00,@Nebraskangooner @CryptoParadox1 Just sent 10 BTC sir
Nebraskangooner,1515024696483459087,2022-04-15 17:50:10+00:00,@Nebraskangooner @coinetto Thank’s for my btc bonus. Musk love https://t.co/8uLulZhrhf
Nebraskangooner,1515022383224082442,2022-04-15 17:40:58+00:00,@Nebraskangooner Any thought on a new entry point? Will this token follow BTC’s crash coming in tbe next few months? Thanks
Nebraskangooner,1515014594166726657,2022-04-15 17:10:01+00:00,@Nebraskangooner @CryptoTony__ @wagmisaurus @CryptoMagnified @cryptoheisnberg @TraderNJ1 @TraderDaink @trader1sz @Trader_XO @LadyofCrypto1 @crypto_birb @IncomeSharks @PetaByteCapital @themoontography @MuroCrypto @eliz883 @scottmelker @Mesawine1 @MiddleChildPabk Thank’s for my btc bonus. Musk love https://t.co/0PzAvHP6TP
Nebraskangooner,1515004136466665477,2022-04-15 16:28:28+00:00,@Nebraskangooner @WClementeIII Thank’s for my btc bonus. Musk love https://t.co/KVbeuzVogH
Nebraskangooner,1514987456495501315,2022-04-15 15:22:11+00:00,@Nebraskangooner @Aaron02828316 @Amdtrades Thank’s for my btc bonus. Musk love https://t.co/BLhLW8OPK3
Nebraskangooner,1514986170534531080,2022-04-15 15:17:04+00:00,@Nebraskangooner @Amdtrades Thank’s for my btc bonus. Musk love https://t.co/HF5uK6Pff3
Nebraskangooner,1514982051920986113,2022-04-15 15:00:42+00:00,@Nebraskangooner @PrimeXBT Thank’s for my btc bonus. Musk love https://t.co/9QDt7GuUyc
Nebraskangooner,1514964305032192006,2022-04-15 13:50:11+00:00,@Nebraskangooner @JustEduardoS Thank’s for my btc bonus. Musk love https://t.co/scNhwVEUtI
Nebraskangooner,1514963429798387719,2022-04-15 13:46:42+00:00,@Nebraskangooner Thank’s for my btc bonus. Musk love https://t.co/XD5u8aV4Dl
Nebraskangooner,1514955561120501769,2022-04-15 13:15:26+00:00,@Nebraskangooner @Crypto__Girl_ Thank’s for my btc bonus. Musk love https://t.co/kYUidXXUig
Nebraskangooner,1514954489324834816,2022-04-15 13:11:11+00:00,@Nebraskangooner Thank’s for my btc bonus. Musk love https://t.co/LPwojIfLA8
Nebraskangooner,1514954279911665664,2022-04-15 13:10:21+00:00,@Nebraskangooner Thank’s for my btc bonus. Musk love https://t.co/Z3N4h1Y5if
Nebraskangooner,1514953968560001031,2022-04-15 13:09:07+00:00,@Nebraskangooner @MeBearski @henosis25 @CryptoParadox1 Thank’s for my btc bonus. Musk love https://t.co/pjZYYmQWx0
Nebraskangooner,1514953615366139904,2022-04-15 13:07:43+00:00,"@Nebraskangooner @henosis25 @CryptoParadox1 instructions unclear, paid .5 btc for vip group https://t.co/N9KSAnEysf"
Nebraskangooner,1514953256216182790,2022-04-15 13:06:17+00:00,@Nebraskangooner @CryptoParadox1 Thank’s for my btc bonus. Musk love https://t.co/qdAIYqIjBp
Nebraskangooner,1514952329040220164,2022-04-15 13:02:36+00:00,@Nebraskangooner @Amdtrades Thank’s for my btc bonus. Musk love https://t.co/Yrwd8gxA7C
Nebraskangooner,1514952283641065475,2022-04-15 13:02:25+00:00,@Nebraskangooner Thank’s for my btc bonus. Musk love https://t.co/B1Nxs9X55I
Nebraskangooner,1514884656272916482,2022-04-15 08:33:41+00:00,@Nebraskangooner @BigCheds First circle on this chart is 53x - second is 5x. We should really not compare cycles anymore. If class 2021 tought us anything is that BTC doesn't really care about what it did in the past. @woonomic was right about that https://t.co/sAZ1gxIas8
Nebraskangooner,1514884411438899201,2022-04-15 08:32:43+00:00,@Nebraskangooner Thoughts on h+s as a continuation pattern in a downtrend? 4h btc... Thanks #Bitcoin https://t.co/Nounma9ul8
Nebraskangooner,1514833740354236417,2022-04-15 05:11:22+00:00,"@Nebraskangooner this red candle says absolutely nothing about what bitcoin gonna do next, are u new here or what?"
Nebraskangooner,1514804279566954498,2022-04-15 03:14:18+00:00,"@Nebraskangooner Btc has been on a small upward trend for over 3 months. The support at 40k hasn't been broken.  Until I see a significant move we'll below 40k, this is still a bull market."
Nebraskangooner,1514759913712537605,2022-04-15 00:18:00+00:00,@Nebraskangooner @MBlackBen Thank’s for my btc bonus. Musk love https://t.co/Wh1A7NRqyp
Nebraskangooner,1514759856561008642,2022-04-15 00:17:47+00:00,@Nebraskangooner @LINKZILLA4 Thank’s for my btc bonus. Musk love https://t.co/sXFzV4iXpB
Nebraskangooner,1514759618416816131,2022-04-15 00:16:50+00:00,@Nebraskangooner Thank’s for my btc bonus. Musk love https://t.co/1HLgO6L7fp
